"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;lib2;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;4;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;306;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);15;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";C. Autres activités autorisées de médecine et chirurgie spécialisées;IRC - Activités dans le champ IPA (*);0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";C. Autres activités autorisées de médecine et chirurgie spécialisées;Autres activités de dialyse (centre pour enfants et séances d'entrainement);0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";D. Médecine, chirurgie;Médecine - Activité interventionnelle;3652;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séjours sans nuité;580;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séances;1242;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";D. Médecine, chirurgie;Médecine en hospitalisation complète;1436;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";D. Médecine, chirurgie;Chirurgie ambulatoire;4045;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:32";="620003376";D. Médecine, chirurgie;Chirurgie en hospitalisation complète;1108;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";A. Activités autorisées dans le champ obstétrique / néonatalogie;Diagnostic prénatal;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";A. Activités autorisées dans le champ obstétrique / néonatalogie;Obstétrique hors IVG;1905;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;1258;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;175;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";B. Activités autorisées SIOS;Neuro-chirugie;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;22;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;203;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);1862;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";C. Autres activités autorisées de médecine et chirurgie spécialisées;IRC - Activités dans le champ IPA (*);0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";C. Autres activités autorisées de médecine et chirurgie spécialisées;Autres activités de dialyse (centre pour enfants et séances d'entrainement);0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";D. Médecine, chirurgie;Médecine - Activité interventionnelle;1328;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séjours sans nuité;1007;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séances;766;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";D. Médecine, chirurgie;Médecine en hospitalisation complète;4068;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";D. Médecine, chirurgie;Chirurgie ambulatoire;1173;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:37";="620101337";D. Médecine, chirurgie;Chirurgie en hospitalisation complète;951;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";A. Activités autorisées dans le champ obstétrique / néonatalogie;Diagnostic prénatal;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";A. Activités autorisées dans le champ obstétrique / néonatalogie;Obstétrique hors IVG;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";B. Activités autorisées SIOS;Neuro-chirugie;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";C. Autres activités autorisées de médecine et chirurgie spécialisées;IRC - Activités dans le champ IPA (*);0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";C. Autres activités autorisées de médecine et chirurgie spécialisées;Autres activités de dialyse (centre pour enfants et séances d'entrainement);0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";D. Médecine, chirurgie;Médecine - Activité interventionnelle;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séjours sans nuité;348;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séances;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";D. Médecine, chirurgie;Médecine en hospitalisation complète;333;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";D. Médecine, chirurgie;Chirurgie ambulatoire;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:46:39";="800000077";D. Médecine, chirurgie;Chirurgie en hospitalisation complète;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";A. Activités autorisées dans le champ obstétrique / néonatalogie;Diagnostic prénatal;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";A. Activités autorisées dans le champ obstétrique / néonatalogie;Obstétrique hors IVG;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";B. Activités autorisées SIOS;Neuro-chirugie;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";C. Autres activités autorisées de médecine et chirurgie spécialisées;IRC - Activités dans le champ IPA (*);0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";C. Autres activités autorisées de médecine et chirurgie spécialisées;Autres activités de dialyse (centre pour enfants et séances d'entrainement);0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";D. Médecine, chirurgie;Médecine - Activité interventionnelle;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séjours sans nuité;7;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séances;10;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";D. Médecine, chirurgie;Médecine en hospitalisation complète;327;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";D. Médecine, chirurgie;Chirurgie ambulatoire;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:52";="590782645";D. Médecine, chirurgie;Chirurgie en hospitalisation complète;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";A. Activités autorisées dans le champ obstétrique / néonatalogie;Diagnostic prénatal;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";A. Activités autorisées dans le champ obstétrique / néonatalogie;Obstétrique hors IVG;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";B. Activités autorisées SIOS;Neuro-chirugie;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:18";="600100572";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X600100572;28AUG23;12:51:09
