"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;nb;nb2;libelle;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1460;55;3685;MAI NSO : AUTOAC ANTIPHOSPHOLIPIDES (ANTICARDIOLIPINE, ...) : TITRAGE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1462;18;720;MAI NSO : AUTOAC ANTICYTOPLASME DE PNN (ANCA) PAR IFI : TITRAGE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1481;3;120;D.I.D. : AC ANTICELLULES D'ILOTS DE LANGERHANS : TITRAGE PAR IFI;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1484;31;1705;THYROIDE  : AUTOAC ANTITHYROGLOBULINE PAR METH MARQUEUR;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1487;30;1800;THYROIDE : AUTOAC ANTITHYROPEROXYDASE PAR METH MARQUEUR;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1488;32;2400;THYROIDE : AUTOAC ANTIRECEPTEURS DE TSH;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1492;3;300;SYSTEME NERVEUX : AUTOAC ANTIRECEPTEURS DE L'ACETYLCHOLINE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1497;1;70;MAI : AUTOAC ANTIMEMB. BASALE GLOMERUL. PAR METH MARQUEUR;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1510;2;12;AMYLASEMIE (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1511;11;77;AMYLASE (AUTRE LIQUIDE BIOLOGIQUE QUE SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1513;1;25;ALDOLASE (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1520;21;126;CREATINE PHOSPHOKINASE (CPK) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1571;18;2880;DYSGLOBULINEMIE : RECH, TYPAGE (IMMUNOELECTROPHORESE OU IMMUNOFIXATION);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1573;1;20;CRYOGLOBULINES (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1575;1;35;MYOGLOBINE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1577;163;3097;HBA1C (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1601;475;2850;SANG : BILIRUBINE (BIL);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1602;12;84;SANG : APOLIPOPROTEINES B;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1603;7;49;SANG : APOLIPOPROTEINE A1;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1608;289;1445;SANG : POTASSIUM (K);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1609;274;2740;SANG : IONOGRAMME (NA+K+ EVENTUELLEMENT CL);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1610;884;17680;SANG : IONOGRAMME COMPLET (NA + K + CL + CO2 + PROTIDES);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1619;2;360;UR. : PROTEINURIE DE BENCE JONES:RECHERCHE ET IDENTIFICATION;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1621;7;84;UR. : POTASSIUM ET SODIUM (IONOGRAMME, K + NA);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1650;1;70;ANTIBIOTIQUE(AMINOSIDES,VANCOMYCINE,...) : UN DOSAGE (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1680;1;35;OXYDE DE CARBONE DU SANG (CO);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1701;1;30;INFECTION A ADENOVIRUS : SD PAR RFC;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1736;1;49;HEPATITE A (VHA): SD :IGG OU IG TOTALES(INFECTION ANCIENNE);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1740;1;70;HEPATITE DELTA (VHD) : SD :AC IGG OU TOTAUX;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1744;14;840;HERPES SIMPLEX (VHS) : SD : AC IGG ANTI HSV;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1752;1;60;HERPES 6 (VHH6): SD : AC IGG;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1763;19;1900;INF. A PARVOVIRUS B 19 RECENTE : SD : IGG + IGM PAR EIA;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1773;110;3850;RUBEOLE : SD PAR IHA OU EIA;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1779;3;180;VARICELLE ZONA : SD : RECHERCHE DES IGG;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1800;3;360;DID : ANTICORPS ANTI-IA2;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1802;8;472;SULFATE DE DHA (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1804;1194;9552;CRP (PROTEINE C REACTIVE) (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1806;455;2730;ALBUMINE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1807;5;150;ALPHA 1 ANTITRYPSINE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1810;1;35;C1 INHIBITEUR (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1811;6;150;C3 (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1812;5;125;C4 (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1813;20;400;HAPTOGLOBINE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1814;8;160;IGA (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1815;7;140;IGG (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1816;2;40;IGM (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1817;234;4446;PREALBUMINE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1820;146;11680;DERIVES DIHYDROXYLES DE LA VITAMINE D (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1821;239;14340;PEPTIDES NATRIURETIQUES (ANP, BNP, NT-PROBNP) (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1824;8;720;CHROMOGRANINE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1827;10;560;MAI NSO : AC ANTIPEPTIDES CYCLIQUES CITRULLINES (AC ANTI-CCP);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1828;14;812;M. COELIAQUE : AUTOANTICORPS ANTITRANSGLUTAMINASE (IGA);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";1829;1;60;M. COELIAQUE : AUTOANTICORPS ANTITRANSGLUTAMINASE (IGG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";2002;350;5950;SANG : COEFFICIENT DE SATURATION DE LA TRANSFERRINE (CS-TF);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";2003;20;600;SANG : ZINC PLASMATIQUE OU SERIQUE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";2004;1130;6780;UR.PROTEINURIE: DOSAGE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";2006;1;6;UR. : POTASSIUM;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";2007;214;1284;UR.: GLYCOSURIE: DOSAGE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";2109;41;2870;RECHERCHE QUANTIFICATION D'HEMATIES FOETALES - TEST DE KLEIHAUER;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";2258;14;84;PROTEINES SERIQUES OU PLASMATIQUES TOTALES (PROTIDES);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";3783;1;50;RUBEOLE : SD : IGM PAR IMMUNOCAPTURE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";3784;299;13455;HEPATITE C (VHC) : SD DE DEPISTAGE : AC ANTI-VHC;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4001;3;1500;DPN : C. INDEX - ET. FAMILIALE : ORIENTATION : PROFILS METABOLIQUES;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4002;5;600;DPN : C. INDEX - ET. FAMILIALE : ORIENTATION : DOSAGE METABOLITE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4004;9;990;DPN : TRISOMIE 21 FOETALE : DEPISTAGE 2E TRIMESTRE, MARQUEURS SERIQUES MATERNELS;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4006;165;23925;DPN : TRISOMIE 21 FOETALE : DEPISTAGE COMBINE 1ER TRIMESTRE DE LA GROSSESSE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4070;2;1200;DPN : RECHERCHE DE L'ADN DU PARVOVIRUS;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4085;32;8320;DPN : DETERMINATION PRENATALE DU GENOTYPE RHD F TAL A PARTIR DU SANG MATERNEL;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4086;12;3120;DPN:SECONDE DETERMINATION PRENAT. DU GENOTYPE RHD F TAL A PARTIR DU SANG MATERN;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4087;53;71232;DPNI-TRI21:DEPISTAGE TRI21 F TALE PAR ANALYSE DE L'ADN LIBRE CIRCULANT DANS LE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4102;1;250;GENOME (ADN) : MYCOBACTERIES HYBRID MOLEC DANS TISSUS ET LCR;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4120;3;420;HEPATITE B (VHB): GENOME (ADN) (VHB): HYBRIDATION MOLECULAIRE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4241;11;440;VIRUS GRIPPAUX (A ET B) : RECHERCHE DIRECTE PAR EIA;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4307;9;450;ASPERGILLOSE : SD DE DEPISTAGE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4311;11;550;ASPERGILLOSE : RECHERCHE ANTIGENES SOLUBLES;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4312;1;50;CANDIDOSE : SD DE DEPISTAGE PAR 1 TECHN.;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4340;2;160;LARVA MIGRANS : TOXOCAROSE : SD DE DEPISTAGE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4347;2;80;MAL. POUMON ELEVEUR D'OISEAUX : SD DE DEPISTAGE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4351;3;120;ALVEOLITES ALLERGIQUES EXOGENES : SD DE DEPISTAGE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4500;214;31030;HEPATITE B (VHB): DEPISTAGE ET/OU DIAGNOSTIC;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4502;1;60;HEPATITE E (VHE) : SD INFECTIION RECENTE IGM ANTI VHE.;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4505;10;1500;INFECTION A CMV : DETECTION-QUANTIFICATION DU GENOME DU CYTOMEGALOVIRUS PAR AMPL;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4506;4;400;HERPES SIMPLEX (VHS) : DETECTION DU GENOME ET TYPAGE DE L'HERPES SIMPLEX 1 ET 2;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";4715;78;3744;HEPATITE B (VHB): SURVEILLANCE DE LA GROSSESSE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5201;776;46560;EX MICROBIO URINES (ECBU);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5202;590;82600;EX MICROBIO SECRETIONS, ULCERATIONS, EXSUDATS (ANO) GENITAUX FEMME (PV);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5204;3;660;EX MICROBIO PRODUIT ORIGINE PELVIENNE OBTENU PAR COELIOSCOPIE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5207;4;720;EX MICROBIO MATIERES FECALES ET/OU PRELEVEMENT RECTAL;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5209;79;7900;EX MICROBIO DE LA SPHERE ORO-RHINO-PHARYNGEE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5210;3;450;EX MICROBIO SECRETIONS BRONCHO-PULMONAIRES ET EXPECTORATIONS;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5215;9;1080;EX MICROBIO PLAIE, ECOULEMENT PURULENT, TISSU;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5216;2;300;EX MICROBIO PREL DIVERS : CATHET, CHAMBR IMPLANT, PROTHESE, VALVES;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5219;56;4480;EX MICROBIO HEMOCULTURE QUALITATIVE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5222;4;480;EX MICROBIO PREL DIVERS : MECHES (PAR SITE), REDON (PAR SITE), STERILET;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5224;11;2145;EX MICROBIO PUS (COLLECTION FERMEE);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5230;18;3600;EX MICROBIO PROD ASPIRATION BRONCHIQUE, BBP ET LBA;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5231;51;10200;EX MICROBIO DE LIQ DE PONCTION (LCR, ARTICULATION, PERITOINE, ...);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5253;1;40;MYCOPLASMES : CULTURES SUR MILIEUX SPECIAUX,NUMERATION,CARACTERISATION;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5271;4;304;SARS-COV-2 : DETECTION GENOME PAR LES TECHNIQUES D'AMPLIFICATION GENIQUE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";5301;475;40375;C. TRACHOMATIS ET/OU N. GONORRHOEAE: AMPLIFCATION GENIQUE -  1 SITE;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7301;9;720;VITAMINE A (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7302;9;900;VITAMINE E (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7305;9;720;VITAMINE B6 (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7307;7;490;PROCALCITONINE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7309;23;2070;PHOSPHATASE ALCALINE OSSEUSE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7318;29;1015;ANTIGENE PROSTATIQUE SPECIFIQUE (PSA) (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7320;2;108;ANTIGENE PROSTATIQUE SPEC. LIBRE AVEC RAPPORT PSA LIBRE/PSA TOTAL (DOSAGE SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7323;9;450;ANTIGENE CA 19-9 (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7325;9;450;ANTIGENE CA 125 (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7327;24;1080;ANTIGENE CARCINO-EMBRYONNAIRE (ACE) (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7335;26;1508;TROPONINE (DOSAGE) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7402;760;19000;HCG OU BETA HCG (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7420;4;380;CORTICOTROPINE (ACTH) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7422;6;414;INSULINE (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7423;4;360;HORMONE DE CROISSANCE (SOMATOTROPINE) (HGH) (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";7890;4;480;DID : ANTICORPS ANTI GAD;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";8000;5;900;HEMOCHROMATOSE : RECHERCHE DE LA MUTATION C 282Y DU GENE HFE1;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9001;1306;33956;SUPPLEMENT POUR ACTES EN URGENCE NUIT;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9004;670;17420;SUPPLEMENT POUR ACTES EN URGENCE (SAMEDI APRES 12H, DIMANCHE, FERIE);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9005;7872;133824;FORFAIT DE PRISE EN CHARGE PRE-ANALYTIQUE DU PATIENT;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9105;6955;34775;FORFAIT DE SECURITE POUR ECHANTILLON SANGUIN;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9106;2274;20466;FORFAIT DE SECURITE POUR ECHANTILLONS BACTERIO, MYCO ET PARASITO;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9905;6;30;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 5 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9910;2;20;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 10 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9914;29;406;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 14 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9915;65;975;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 15 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9916;12;12;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 1 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9917;4;8;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 2 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9918;18;54;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 3 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9919;6;24;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 4 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9920;1;6;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 6 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9921;24;168;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 7 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9922;11;88;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 8 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9924;7;77;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 11 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:47";="590780227";9925;40;480;COMPLEMENT A LA COTATION MINIMALE DE VALEUR B 12 (SANG);2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/18 15:14:37";="020000022";127;2;40;INR : TEMPS DE QUICK EN CAS DE TRAITEMENT PAR AVK;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:37";="020000022";514;1;5;PHOSPHATASES ALCALINES (PH. ALC.) (SANG);2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:37";="020000022";519;1;5;GAMMA GLUTAMYL TRANSFERASE (GAMMAT GT , GGT) (SANG);2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:37";="020000022";522;1;9;TRANSAMINASES (ALAT ET ASAT, TGP ET TGO)(SANG);2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:37";="020000022";524;1;6;LIPASEMIE (SANG);2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:37";="020000022";552;1;5;SANG : GLUCOSE (GLYCEMIE);2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:37";="020000022";591;2;10;SANG: UREE;2023.7;X020000022;18AUG23;15:14:32
