"champ";"statut";"annee";"periode";"date du resultat";"ipe";exofj;mfj0;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;189;1.3179916318;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;960;6.6945606695;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";Séjours en attente de taux de prise en charge;montant FJ numérique;19;0.1324965132;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:47";="590780227";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;5;0.0348675035;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";A: FJ à la charge de l'assuré;montant FJ numérique;20885;26.249308733;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;5;0.0062842492;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";L: FJ à la charge du régime Als-Mos;montant FJ numérique;9;0.0113116485;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";R: FJ à la charge de AMO;montant FJ numérique;1476;1.8551103514;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;2535;3.1861143231;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";FJ non applicable;montant FJ numérique;277;0.3481474033;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";FJ non applicable;montant FJ non numérique ou à 0;40991;51.519531446;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;75;0.0942637374;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;876;1.1010004525;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;371;0.4662912875;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;11547;14.512845005;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";Séjours en attente de taux de prise en charge;montant FJ numérique;255;0.3204967071;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:33";="800000044";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;262;0.3292946559;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";A: FJ à la charge de l'assuré;montant FJ numérique;7341;38.820729773;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";A: FJ à la charge de l'assuré;montant FJ non numérique ou à 0;3;0.0158646219;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";L: FJ à la charge du régime Als-Mos;montant FJ numérique;3;0.0158646219;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";R: FJ à la charge de AMO;montant FJ numérique;944;4.9920676891;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";R: FJ à la charge de AMO;montant FJ non numérique ou à 0;443;2.3426758329;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";FJ non applicable;montant FJ numérique;139;0.7350608144;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";FJ non applicable;montant FJ non numérique ou à 0;8467;44.77525119;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ numérique;82;0.4336329984;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";X: séjours non facturables, en attente de droits ou pb de codage;montant FJ non numérique ou à 0;551;2.913802221;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ numérique;113;0.5975674246;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";Nouveaux-nés (<=30 jrs), radiothérapie ou prélèvement d'organes;montant FJ non numérique ou à 0;812;4.2940243258;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";Séjours en attente de taux de prise en charge;montant FJ numérique;3;0.0158646219;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:54";="590781902";Séjours en attente de taux de prise en charge;montant FJ non numérique ou à 0;9;0.0475938657;2023.7;X590781902;07SEP23;20:00:41
