"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;nb;nb1;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours taux de remb différent de 100 et montant TM égal à 0;202;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours taux de remb égal à 100 et montant TM différent de 0;1;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;29;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours FJ n'est pas applicable et montant FJ différent de 0;491;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours où FJ et DS non compatibles;6;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:05";="600101984";Séjours sans anomalies;29067;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours valorisés;15535;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours non controlés dans ce tableau (*);567;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours taux de remb différent de 100 et montant TM égal à 0;1014;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;6;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours FJ n'est pas applicable et montant FJ différent de 0;93;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours où FJ et DS non compatibles;4;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Autres séjours avec exo Tm=2 et Tx remb=100% (***);3;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:36";="800000028";Séjours sans anomalies;13848;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours valorisés;26854;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours non controlés dans ce tableau (*);1132;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours taux de remb différent de 100 et montant TM égal à 0;2660;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;177;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours FJ n'est pas applicable et montant FJ différent de 0;19;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours où FJ et DS non compatibles;33;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:32";="590783239";Séjours sans anomalies;22833;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours valorisés;4602;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours non controlés dans ce tableau (*);3;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours taux de remb différent de 100 et montant TM égal à 0;37;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;37;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours FJ n'est pas applicable et montant FJ différent de 0;614;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours où FJ et DS non compatibles;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours où mnt BR différent de mnt AM+mnt TM;3;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Autres séjours avec exo Tm=2 et Tx remb=100% (***);2;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:34";="590785374";Séjours sans anomalies;3916;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours valorisés;44465;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours non controlés dans ce tableau (*);5413;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours avec pb de codage des variables non bloquantes;2;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours taux de remb égal à 100 et montant TM différent de 0;3;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours FJ n'est pas applicable et montant FJ différent de 0;3;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours où FJ et DS non compatibles;4;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours où mnt BR différent de mnt AM+mnt TM;6333;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);2;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Autres séjours avec exo Tm=2 et Tx remb=100% (***);2;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:41";="020000063";Séjours sans anomalies;32706;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours valorisés;48640;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours non controlés dans ce tableau (*);27798;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours taux de remb égal à 100 et montant TM différent de 0;155;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;9;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours FJ n'est pas applicable et montant FJ différent de 0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours où FJ et DS non compatibles;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours où mnt BR différent de mnt AM+mnt TM;3556;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:54";="590000188";Séjours sans anomalies;17232;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours valorisés;11642;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours non controlés dans ce tableau (*);443;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours avec pb de codage des variables non bloquantes;41;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours taux de remb égal à 100 et montant TM différent de 0;2;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;0;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours FJ n'est pas applicable et montant FJ différent de 0;6;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours où FJ et DS non compatibles;1;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours où mnt BR différent de mnt AM+mnt TM;2039;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Autres séjours avec exo Tm=2 et Tx remb=100% (***);2;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:04";="620103432";Séjours sans anomalies;9113;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours valorisés;12157;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours non controlés dans ce tableau (*);746;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours taux de remb différent de 100 et montant TM égal à 0;39;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;8;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours FJ n'est pas applicable et montant FJ différent de 0;314;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours où FJ et DS non compatibles;252;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours où mnt BR différent de mnt AM+mnt TM;7;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:28";="590782637";Séjours sans anomalies;10791;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours valorisés;12357;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours non controlés dans ce tableau (*);766;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours taux de remb différent de 100 et montant TM égal à 0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;1;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours FJ n'est pas applicable et montant FJ différent de 0;71;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours où FJ et DS non compatibles;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:29";="590781803";Séjours sans anomalies;11518;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours valorisés;14122;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours non controlés dans ce tableau (*);1170;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours taux de remb différent de 100 et montant TM égal à 0;160;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours taux de remb égal à 100 et montant TM différent de 0;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;3;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours FJ n'est pas applicable et montant FJ différent de 0;149;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours où FJ et DS non compatibles;8;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Autres séjours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";Séjours sans anomalies;12632;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours valorisés;78183;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours non controlés dans ce tableau (*);12316;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours avec pb de codage des variables non bloquantes;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours taux de remb différent de 100 et montant TM égal à 0;6167;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours taux de remb égal à 100 et montant TM différent de 0;1;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours FJ à la charge de l'assuré et montant FJ égal à 0;67;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours FJ n'est pas applicable et montant FJ différent de 0;275;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours où FJ et DS non compatibles;340;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours où mnt BR différent de mnt AM+mnt TM;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb différent de 100% (**);0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Autres séjours avec exo Tm=2 et Tx remb=100% (***);1;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";Séjours sans anomalies;59016;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours valorisÃ©s;17946;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours non controlÃ©s dans ce tableau (*);929;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours avec pb de codage des variables non bloquantes;0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours taux de remb diffÃ©rent de 100 et montant TM Ã©gal Ã  0;626;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours taux de remb Ã©gal Ã  100 et montant TM diffÃ©rent de 0;1;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours FJ Ã  la charge de l'assurÃ© et montant FJ Ã©gal Ã  0;7;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours FJ n'est pas applicable et montant FJ diffÃ©rent de 0;137;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours oÃ¹ FJ et DS non compatibles;18;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours oÃ¹ mnt BR diffÃ©rent de mnt AM+mnt TM;0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours de + 30 jours avec exo Tm=2, transfert depuis MCO et Tx remb diffÃ©rent de 100% (**);0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";Autres sÃ©jours avec exo Tm=2 et Tx remb=100% (***);0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:51";="590781902";SÃ©jours sans anomalies;16228;;2023.7;X590781902;07SEP23;20:00:41
