"champ";"statut";"annee";"periode";"date du resultat";"ipe";gdreg;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";90 Caisse d'Assurance Maladie des cultes;2;0.0150613751;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";91 Mutuelle Générale de l'Education Nationale (MGEN);375;2.8240078319;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";93 Mutuelle Générale de la Police (MGP);3;0.0225920627;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";99 Autres mutuelles;101;0.7605994427;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:25";="590781803";XX;581;4.3753294676;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";01 Régime général;12797;89.239888424;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";02 Régime agricole;361;2.5174337517;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";04 SNCF;108;0.7531380753;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";05 RATP;3;0.0209205021;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";06 Etablissement National des Invalides de la Marine (ENIM);1;0.0069735007;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";07 Mineurs et assimilés;279;1.9456066946;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";08 Militaires de carrière;35;0.2440725244;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";10 Clercs et employés de notaire;33;0.230125523;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";14 Assemblée Nationale;1;0.0069735007;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";90 Caisse d'Assurance Maladie des cultes;2;0.0139470014;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";91 Mutuelle Générale de l'Education Nationale (MGEN);530;3.6959553696;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";93 Mutuelle Générale de la Police (MGP);16;0.1115760112;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";99 Autres mutuelles;149;1.0390516039;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:49";="590780227";XX;25;0.1743375174;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";01 Régime général;69845;87.784676487;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";02 Régime agricole;4175;5.2473480469;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";04 SNCF;858;1.0783771555;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";05 RATP;69;0.0867226384;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";06 Etablissement National des Invalides de la Marine (ENIM);11;0.0138253481;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";07 Mineurs et assimilés;28;0.0351917953;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";08 Militaires de carrière;460;0.5781509225;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";10 Clercs et employés de notaire;108;0.1357397818;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";14 Assemblée Nationale;2;0.0025136997;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";17 Caisse des Français de l'étranger;2;0.0025136997;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";90 Caisse d'Assurance Maladie des cultes;14;0.0175958976;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";91 Mutuelle Générale de l'Education Nationale (MGEN);2833;3.5606555729;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";93 Mutuelle Générale de la Police (MGP);84;0.1055753859;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";99 Autres mutuelles;334;0.4197878437;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:36";="800000044";XX;741;0.9313257252;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";01 Régime général;17937;94.854574299;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";02 Régime agricole;184;0.9730301428;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";04 SNCF;54;0.2855631941;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";06 Etablissement National des Invalides de la Marine (ENIM);3;0.0158646219;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";07 Mineurs et assimilés;7;0.0370174511;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";08 Militaires de carrière;36;0.1903754627;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";10 Clercs et employés de notaire;52;0.2749867795;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";17 Caisse des Français de l'étranger;2;0.0105764146;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";90 Caisse d'Assurance Maladie des cultes;3;0.0158646219;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";91 Mutuelle Générale de l'Education Nationale (MGEN);421;2.2263352723;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";93 Mutuelle Générale de la Police (MGP);22;0.1163405605;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";99 Autres mutuelles;106;0.5605499736;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:56";="590781902";XX;83;0.4389212057;2023.7;X590781902;07SEP23;20:00:41
